count	reward_sum	squared_reward_sum	length
1242	316.3111653113869	125.64607262663809	912
1243	-21.166619779663677	10028.969484715877	280
1244	320.49547002239535	136.53325943195244	842
1245	163.1378470779365	10119.155092864197	680
1246	320.0785210853044	139.84944785703343	844
1247	316.32672380192395	128.13071345261832	897
1248	319.17287069601105	131.4419299393955	873
1249	312.0209428482253	116.31617753385665	1019
1250	39.97391327461227	10055.609383915134	511
1251	312.0937666147941	113.4356548359433	1014
1252	316.3317650705933	120.87914438758622	923
1253	107.32110994389399	10085.825131358757	650
1254	24.66026311036528	10054.569356729131	370
1255	315.7081134459706	124.39584773622565	895
1256	311.72417281950396	123.00314717453483	939
1257	311.8558594767773	116.77004876527891	987
1258	-86.33874885143314	10006.33416009106	124
1259	319.17194986539147	135.27627448034687	840
1260	167.2121053019252	10110.693057727978	760
1261	315.6531441449635	124.8455436615435	921
1262	314.88976124051237	124.18891671947969	929
1263	316.6602335411544	127.14351136000403	922
1264	314.83024132443427	122.23932488975078	943
1265	85.08983198822362	77.02750287476042	2000
1266	116.05827326182353	10087.700918441431	634
1267	318.21777414090064	130.12984020420194	871
1268	316.03041540873477	122.30460843716152	934
1269	319.6883869264395	129.45334384055036	873
1270	319.87963053118216	134.21872029442142	851
1271	317.998877905722	133.29012776464089	852
1272	139.61384199617478	10092.122962901652	723
1273	130.49164256811292	10084.997082396372	760
1274	48.030102338792744	10056.759244247147	474
1275	316.65511198771367	127.60636335246792	876
1276	172.24183947162112	10105.314150605283	839
1277	105.75615422634033	10086.344417090195	716
1278	314.97569798443084	130.66174705268017	907
1279	101.33503327543238	10082.773575518622	624
1280	318.5512959720338	133.53896598295773	864
1281	317.8592349411548	138.8721741890297	829
1282	-74.80543325535898	10008.959828320369	118
1283	311.9366818875267	121.01226877815583	961
1284	303.57351143666716	105.0882126313072	1092
1285	147.3732474282637	10092.993743259101	768
1286	-77.73105003004575	10006.506967822403	121
1287	313.0125914673167	119.89407722876791	951
1288	-16.009804374048088	10029.680718853082	294
1289	311.64394610055064	118.17046338953043	968
1290	314.7174628973198	128.2861968450114	906
1291	14.01591653688665	10043.038037745342	398
1292	308.41424991441636	114.37633891566752	1024
1293	313.60388182210636	121.20870650026114	936
1294	19.034419761891158	10045.122801558582	405
1295	306.6399015251582	124.40836774751266	1058
1296	317.18728913059397	131.90276976539516	847
1297	315.3081015652626	130.62424925401098	873
1298	311.5123265517212	129.55448953355406	925
1299	317.96176320120685	133.4151726325165	849
1300	316.85564233768014	130.2996418366561	871
1301	313.3240587771084	126.61077486280608	919
1302	314.4611687278948	131.57070938589993	855
1303	39.34971702015591	10053.395325994992	432
1304	-16.05008333192893	10039.043907908946	228
1305	313.26774282374544	127.63780471590407	874
1306	121.70439078368807	10089.937612383548	628
1307	-49.57464260860484	10020.418687900015	203
1308	200.00319773528605	10124.21971342595	872
1309	315.50859725157505	124.14980041339608	911
1310	309.28616091603726	114.00652079315843	1008
1311	-24.003343927185952	10030.129776417261	261
1312	317.9158954809742	134.24584874894703	842
1313	318.0760881693946	140.4589564037769	803
1314	312.5311786656728	122.12721373962952	898
1315	314.55768963483024	124.09120350990717	904
1316	315.24116705519623	128.10995263921774	907
1317	316.4763513516559	128.9673480561527	889
1318	313.8402597337652	128.22351186614662	889
1319	315.96258918617616	125.9055487758722	908
1320	311.2888013074532	114.41061036037277	995
1321	149.47907761015017	10100.633436919785	723
1322	316.52469928033156	125.93199637789048	925
1323	107.90930809494566	10082.644715702038	630
1324	313.00499176976854	120.99274113009672	937
1325	306.03927328179066	105.10907988310557	1088
1326	312.9608288338297	119.8571807450921	945
1327	-32.29136061737205	10024.925532106117	284
1328	307.87530057429655	121.72752567960646	1057
1329	35.318539350501425	10057.977182801042	381
1330	71.01652023725234	10067.945288597444	529
1331	313.94327223209234	124.11149216872374	909
1332	314.3950065463576	123.84612702629708	924
1333	-30.537015875698856	10026.937270748953	238
1334	92.81776138063529	10077.511387200024	566
1335	313.4293827161446	127.79253821547937	886
1336	313.39291330727605	126.11567609425215	928
1337	-29.86672705480531	10023.808751277338	283
1338	-48.90206110776215	10018.347545658058	224
1339	312.2967270942752	125.97974693306301	974
1340	314.6790929865683	123.86906711353855	921
1341	313.5402954503063	119.15902071551285	953
1342	316.1326543712433	120.35142240874511	935
1343	199.861992296472	10115.023281840706	906
1344	12.408336809148508	10045.399230753728	367
1345	313.0746200326579	117.12969363178597	980
1346	90.0620791953549	10072.790663740716	583
1347	313.25399056927375	125.61846540315145	906
1348	313.7950619256579	123.79668780314358	921
1349	316.70909244592235	130.19978287162382	884
1350	307.0928943044999	116.6645174561221	983
1351	309.5810158272929	118.004381073469	972
1352	177.01370415155776	10114.835950194054	822
1353	317.512504442908	123.67450282128775	900
1354	-2.8696669795758254	10040.37374619815	304
1355	43.488596222551564	10057.768478221336	439
1356	-16.638447506869255	10036.76417068073	305
1357	313.58136174134427	118.28005666054408	991
1358	46.48514259569916	10058.839180793828	464
1359	315.54468369987967	125.95311514773836	889
1360	311.99779549250525	119.50580728621495	946
1361	320.0611456729381	136.99892133465167	833
1362	89.42669695109282	10078.177916524324	593
1363	310.06109031538284	118.02662717419535	986
1364	313.86672034478414	128.320658883369	897
1365	-23.993837786415924	10027.720189455027	331
1366	318.02583225579343	134.1414656294086	839
1367	58.035918357513424	10064.115899321165	507
1368	9.494676119602829	10036.276752342194	483
1369	-133.46151670050872	16.946558161820928	2000
1370	309.8159768616523	119.2921450464876	973
1371	314.05984529256705	125.08410935985904	923
1372	309.81035057430745	117.03627977659963	1024
1373	309.21491225198207	112.4623558041094	1009
1374	307.22495039406186	111.21551956585351	1061
1375	75.21688344650045	10066.402179586023	595
1376	314.87774037166923	130.86399342361858	865
1377	313.4014930694271	130.82230726089546	909
1378	310.6163004652376	114.88070310042967	972
1379	316.18133557889024	131.67789873198362	859
1380	317.3703864090751	136.1964943938624	823
1381	308.91351528550206	126.2875295360083	956
1382	37.58633175379552	10059.25098281355	392
1383	309.45771682905956	115.99611089730408	969
1384	316.68280773415574	133.2823701822782	848
1385	150.30585540355952	10104.334683811678	704
1386	314.71456300222803	124.67547221466033	924
1387	318.1370067579077	132.0622065330836	887
1388	316.66829595470483	135.3593114384727	862
1389	318.03251727464806	130.9650523807463	893
1390	311.63572311387304	117.37859864197586	995
1391	70.64469173297655	10071.483142524094	490
1392	316.50254202255536	128.75812028815082	896
1393	101.46747669607743	10074.050135641259	654
1394	319.0807481044916	131.25997800652394	862
1395	317.3380509924197	126.33632157806689	885
1396	315.96391818935075	127.7703052729809	890
1397	310.56874520690883	115.01695548039287	1005
1398	317.47775050036654	130.1916739376384	873
1399	318.36894417690127	132.41349559198656	866
1400	314.1010061555019	119.74229069819252	999
1401	91.74151021981922	10070.972798909133	617
1402	-6.322298656269496	10034.718867998603	323
1403	315.85225511933504	126.13093603385755	908
1404	317.13652728836297	127.01511845173818	896
1405	305.9129347025039	108.30869558208725	1073
1406	320.0427079349368	132.1776252374567	856
1407	314.01664781319073	123.31359808739602	911
1408	315.8572290065405	121.85387138571423	911
1409	-28.07725711616277	10025.716037163747	259
1410	188.18913282516553	10114.234227613553	850
1411	315.7077694928659	123.98236444366049	906
1412	193.51572435145664	10117.11870243838	863
1413	314.3950207533457	125.30392047953661	906
1414	-76.66985839035762	10006.706220910515	136
1415	41.10224974734365	10054.028854681754	471
1416	317.1911488114508	126.67859795120746	906
1417	319.0675695317368	132.3720671485419	865
1418	318.48914129854296	124.40852355376815	926
1419	191.47645742717845	10116.608468123963	869
1420	314.19466460482755	123.94668896690462	904
1421	313.80630134405453	125.93130428059186	895
1422	129.14715105288366	10103.435077048498	592
1423	50.81757898599662	10056.93894927768	488
1424	314.0187081999619	127.20693297415824	922
1425	150.8244489831384	10103.163763707456	698
1426	316.05341521945155	118.54975577839681	949
1427	316.52525446671166	124.01204792557621	920
1428	315.0214334783592	121.46220435012988	953
1429	-0.4375966381834786	10035.160366260045	458
1430	317.40324800591605	132.3419054011109	886
1431	118.14899671425513	10096.263971405118	688
1432	140.64794808633073	10097.274084727522	703
1433	314.0450123202108	119.02691187442723	931
1434	316.215986012416	122.09929067562057	937
1435	315.9513008935586	129.89069114560797	896
1436	104.75257801143053	10085.82800972853	577
1437	308.06823083910604	106.5893117975963	1055
1438	310.62172276827783	110.65625260814609	1023
1439	44.406324187535006	10057.690056217745	474
1440	314.0876086310861	124.03680373762394	937
1441	314.1169425804085	119.74822101127619	972
1442	183.31743809848052	10108.265194089556	889
1443	-25.130870922388183	10030.351704163186	237
1444	72.36877442156572	10067.363011305713	527
1445	10.277596700327564	10039.101011950572	412
1446	315.40739560382633	119.42182114570691	924
1447	312.91645160137597	120.80971832905871	940
1448	316.41558004259997	121.29195860564337	928
1449	309.6257486987209	110.34090945717394	1032
1450	315.4523986610355	123.81461194629898	906
1451	317.32125836039165	132.80458141505903	854
1452	24.75091072053813	10044.393650893697	469
1453	312.8347822993933	134.65102214694113	878
1454	-52.26517472860065	10019.164729391172	187
1455	10.497012594680683	10044.662466889135	344
1456	147.96500073042307	10096.38522597723	751
1457	147.68998954997699	10097.78894458906	728
1458	316.36173879801356	125.44037407603616	899
1459	313.49352399674143	122.43664032261417	942
1460	318.1284277868462	131.16252485736695	868
1461	318.02657364686996	136.60958299031265	844
1462	318.8274481965865	130.74702281803562	871
1463	-67.96345793783416	10011.356923461462	200
1464	207.6100296170868	10123.96489009122	910
1465	314.7894637227389	119.30475850173845	961
1466	147.54053345839742	10096.88472349168	720
1467	314.58539902690796	125.46920658428634	896
1468	314.806791430553	126.62275025576585	901
1469	188.5892830159989	10118.769141949704	843
1470	314.4023034088702	125.32353458135081	910
1471	175.7048272247456	10111.8705949145	779
1472	312.206391642727	118.44025327037363	955
1473	43.96021474918234	10054.832674612608	446
1474	317.77324723843554	134.17222246840413	875
1475	-10.19801578033129	10044.468880591683	248
1476	-50.239384415884366	10017.898296173871	200
1477	65.62037913196951	10065.316279458955	499
1478	316.77648180051864	129.69594124865407	890
1479	312.7615005579318	119.24109743404414	939
1480	312.8257450513823	124.14771300938759	921
1481	163.10673416117322	10099.218091035147	832
1482	312.76832088895725	121.6335274358254	950
1483	144.56882851246928	10094.395640822291	754
1484	9.257567046174742	10040.842383710095	386
1485	318.41334082985395	130.60416636152488	859
1486	-9.456803706194933	10030.641411573923	350
1487	47.74594353543537	10058.93784959305	456
1488	310.9298566448521	113.70836117338945	1007
1489	314.84000459362	121.14270245283029	933
1490	2.572678035934217	10039.438249461951	340
1491	312.2877250636981	120.46262053317233	967
1492	314.40087088858473	126.72011813064292	885
1493	311.1747473241738	119.66513455460726	949
1494	319.29688281757234	138.2083979351964	821
1495	315.59545645994854	126.32364292987567	905
1496	316.30901095140183	129.63971433434338	866
1497	315.7553424344191	123.38375399114388	923
1498	316.30118569806115	130.56880973191252	885
1499	317.8494200796093	131.6986801799376	855
1500	312.9989340322223	123.14882312157191	916
1501	313.0600847835516	124.31804542760685	945
1502	56.57144142537038	10059.32130184271	510
1503	105.33330137565201	10078.276552973111	623
1504	311.9063806358291	116.43133417985267	985
1505	10.219477859733601	10045.447645799346	332
1506	316.56822512873157	130.4014169276767	868
1507	210.15620332229912	10123.494415770227	912
1508	316.0424546470049	126.56597384868812	889
1509	314.41074079411266	120.71494347420457	961
1510	-40.1668800150305	10023.218884397224	211
1511	-7.16234639949127	10036.331795069138	313
1512	314.5563354988574	125.5071191158278	900
1513	314.76424220432244	126.65773614303343	886
1514	168.61544156920934	10106.396483304985	832
1515	310.617927766315	118.84448685874065	951
1516	313.0114844505498	123.46409797221061	929
1517	311.9885707595337	120.87904504205522	950
1518	-30.785210288997405	10028.629148393968	239
1519	316.4803871042888	129.72478374579248	866
1520	-30.2090391854353	10024.912424315718	260
1521	316.70081383337896	128.98533486650956	890
1522	315.0824564842832	123.63083087247357	903
1523	314.2235944205644	122.64632393774636	940
1524	314.70990288764784	125.96031858821787	912
1525	306.8845862431765	112.23915723345493	1066
1526	313.8560752540841	124.78476749329627	939
1527	50.65775374870401	10062.899033907299	449
1528	316.85139855974427	124.27292522639684	913
1529	316.3085667566475	124.76535008449204	916
1530	314.34798631456493	121.39516263727188	985
1531	316.6173332787115	125.0299995996924	896
1532	313.9231698705173	124.358050180924	916
1533	316.0431868366214	121.83388634937245	935
1534	312.895915612507	115.85338560682453	975
1535	313.1139583815394	125.8894497417548	921
1536	316.4355883511494	124.38739696879422	915
1537	311.1270171811928	116.72442640257728	1029
1538	311.4738139208613	115.0965044453902	995
1539	-62.23869739323331	10010.378743871623	218
1540	195.09464708911543	10131.267756982576	773
1541	312.74705658751185	130.29020431403586	927
1542	312.53824289030564	117.84568439142016	961
1543	317.16906738220723	127.77780710198901	883
1544	318.89946266297324	137.8908031805389	812
1545	312.34500536434524	118.98689567071894	955
1546	318.8704014833473	130.8006767280553	852
1547	60.62582962469895	10059.324432732723	534
1548	313.96684200361767	124.90942279147535	903
1549	312.9492940970916	126.84060317277209	902
1550	206.50789467693198	10120.70859252092	938
1551	314.2876875034953	124.93263911386799	904
1552	314.4694739076243	123.84780766948744	925
1553	85.06200737136675	10073.333977027472	590
1554	314.6053630669534	126.87401396795347	863
1555	318.3070022616378	132.7455054428094	838
1556	318.22938865819907	127.53485844562609	881
1557	142.2752771021764	10101.193078227385	647
1558	311.06832821435097	114.4580774912672	991
1559	314.4036552554109	127.06711366410428	906
1560	316.73033110962916	130.56662921099695	858
1561	311.9101216871897	120.33554807695879	963
1562	314.7308680073621	122.6547112820602	903
1563	74.70773193820216	10074.34639942011	541
1564	317.45851757181043	132.77400601985352	852
1565	319.4202097337837	135.48087492599416	848
1566	-35.88929145484602	10027.532454502623	196
1567	311.255239748429	112.57774505358759	992
1568	315.26988403311736	129.90731724542562	860
1569	314.4744078925666	126.55669362852142	878
1570	313.11200460436623	121.18231571169925	936
1571	311.6017857204383	118.62770989551885	958
1572	155.0167404067742	10095.401169854498	774
1573	317.4604438573057	128.26707506235743	889
1574	314.01631598958323	120.78231711806075	917
1575	309.1015175211784	114.56678704907763	1020
1576	311.9318541597565	123.29920619848374	914
1577	74.05203454910404	10068.264760391068	607
1578	320.74222931125763	136.5485030043887	842
1579	-7.58477731747692	10039.864458975422	271
1580	311.8223425470287	115.5374947268401	1003
1581	-99.26448333326051	10005.886517775214	319
1582	314.8356919443357	124.92975735422851	881
1583	65.84195460443163	10057.36163151368	591
1584	316.35557184291355	129.116013905008	875
1585	312.2000701531982	122.63733225021782	907
1586	312.202513563532	117.03764121142103	975
1587	313.096395013663	118.045760185168	954
1588	307.28115534507947	104.9744328130552	1068
1589	11.465908519208142	10045.051296304468	339
1590	-23.88865319085366	10027.664503041375	279
1591	309.016831870872	111.92622865037592	1030
1592	38.96878057685308	10052.996741661975	452
1593	317.4624017749605	136.70504427959568	833
1594	-24.93110805846058	10034.760124881188	219
1595	58.06440614694017	10071.343979200818	422
1596	314.3194085486757	124.5366541678493	916
1597	314.4520295013584	124.49136678900983	910
1598	20.536020448636236	10047.608420125938	373
1599	317.3155093869885	127.40438621990864	877
1600	315.96250489511283	130.24771172455695	864
1601	318.34434080683974	129.78389876686524	872
1602	319.2708275803668	131.85033095909037	873
1603	319.10761684570514	134.02196818865704	855
1604	316.7842898611051	129.06799997746663	878
1605	317.001700263578	131.03025175123952	856
1606	319.49329960511085	133.22328175356807	845
1607	312.99896888329494	120.3593418621696	953
1608	156.78548296316455	10104.443420706526	731
1609	314.74827891199595	117.665844512468	963
1610	310.3470583413103	118.42628153655495	1012
1611	122.018890962679	10082.454201884815	724
1612	126.87033992735357	10092.810483666892	659
1613	315.86418192026554	123.9101976199216	910
1614	178.8597065204729	10116.453182502457	813
1615	316.5784458050926	125.72852265594177	883
1616	48.93257488264095	10055.312134836382	533
1617	310.343015861062	120.29164725690495	994
1618	-14.543303799847891	10031.869286704647	303
1619	310.09848228926796	112.57127571332967	990
1620	196.72971840622097	10109.521950352628	927
1621	315.0356935108992	122.711534228268	926
1622	308.93762429908105	111.08651985439924	984
1623	-21.6009706612366	10032.760858454121	250
1624	311.71882797164244	118.97532134434778	1001
1625	-1.1546763016485073	10036.471870707186	338
1626	313.8178420877051	130.28858424247545	879
1627	315.1921160858677	122.74020328464194	919
1628	67.44553822870108	10060.556888258441	589
1629	316.3703932108075	129.3983014427145	884
1630	311.05739246694196	113.27098633254612	1022
1631	314.24962929686683	117.88727260209964	967
1632	316.7144668353229	131.0122970671722	883
1633	313.0171701651138	119.19906770030197	972
1634	317.1223410927591	131.40725890548387	848
1635	184.3886210739538	10110.927041777815	874
1636	314.6037008983901	128.3859144714617	899
1637	319.1206013861527	142.67216019378796	799
1638	318.4854370525031	131.1722760746658	871
1639	319.615881038871	133.10550056808964	859
1640	316.6467551436719	128.2869596655952	884
1641	318.3702711522061	134.24040565667207	858
1642	318.64152446638377	130.32683924224358	867
1643	115.44677402629773	10085.64291806751	664
1644	58.76668762843167	10064.663854488188	474
1645	310.22112515463465	114.09161537337543	987
1646	315.67146341879726	123.88401357994962	900
1647	310.11587736838527	108.36514750659252	1006
1648	-33.09395045332374	10023.498504759844	262
1649	315.06177656123555	126.28658866786573	887
1650	-76.27194380471786	10006.731807686418	133
1651	-87.05079586342136	10004.743746931523	152
1652	167.14524656082045	10104.81242189648	796
1653	310.56979419975926	114.12664007116517	985
1654	309.80914933467756	119.2593942624837	982
1655	315.3263990845928	123.81118067564947	916
1656	314.13409740157147	123.50576565811832	934
1657	319.7010773099301	136.086036546487	848
1658	43.31434772985389	10055.627171121749	472
1659	316.41085943316534	128.05527885932736	876
1660	313.1605644905938	118.5864089801105	943
1661	313.10675570262765	125.65904314990337	941
1662	315.6358909153925	128.26077621540486	887
1663	312.5845072115529	124.00166784619752	915
1664	102.95515346313852	10082.815463858653	592
1665	314.5581212292731	133.6738926260311	838
1666	316.30591741144997	130.28625268139285	845
1667	161.1561729438397	10100.350244093619	790
1668	184.70232438616273	10114.695426847138	844
1669	311.198370343585	120.45445427326572	954
1670	-5.048289688693615	10036.516437204247	326
1671	114.57238874758866	10081.975496517913	703
1672	175.53754161675033	10109.075652757452	815
1673	78.34621336478367	10072.207188436585	514
1674	304.77923316934573	105.07540109992844	1101
1675	316.3954986888845	130.07854325925345	873
1676	319.71036845693436	137.10589339293156	833
1677	317.04985164197706	135.18918115409073	863
1678	315.00032698881444	126.1279857748695	931
1679	314.7682923098772	124.49622361449613	909
1680	-15.747455384958727	10030.434387065421	333
1681	310.57201895117043	114.4540340812165	950
1682	311.3642244374971	116.02203339290988	967
1683	315.30438725766265	124.52164268343044	890
1684	312.4648733594357	122.51102256120542	943
1685	318.4137263962851	135.05941528255207	844
1686	313.8464137395499	125.88308903364369	895
1687	316.9353680072892	130.7852228493606	860
1688	316.01405625945057	140.62470331491528	828
1689	205.21299791342324	10128.067470769105	839
1690	316.5113067454224	131.25300722009013	888
1691	60.06702129589797	10061.297017459407	516
1692	316.6684985554885	130.5331613749455	879
1693	29.37515296744155	10052.353646742024	398
1694	314.0070833387812	120.41141996248696	926
1695	315.7992956932879	127.59497517017185	902
1696	317.76988740891153	130.01136258664417	878
1697	205.6039578835049	10129.140747598192	822
1698	318.4030855532372	131.3374000033815	860
1699	316.6235386170269	132.74244138904436	860
1700	314.25838655614797	121.16035877178058	914
1701	311.05903513438966	116.93585630032345	1014
1702	318.06415457608534	133.27880182470224	865
1703	321.31910500639015	139.37841612139835	825
1704	319.2011069655615	134.2134239061245	844
1705	311.6333266287283	115.93813531446675	964
1706	318.41015386608336	134.18355568303718	841
1707	311.6071400113791	123.29905318987771	957
1708	13.84723515862298	10041.906252193181	410
1709	314.0847154354	124.02561532866319	903
1710	314.5442052624429	126.77096179877755	876
1711	161.96918692774238	10104.733239126976	794
1712	-38.78549886946976	10021.431426064428	241
1713	-22.242421080054015	10025.659784765106	376
1714	316.59792237048515	124.61386418789724	904
1715	310.4193220374317	114.89676558975994	997
1716	195.70354421149057	10117.364158251497	864
1717	-13.00353141328894	10034.280689875872	281
1718	311.49364203564653	117.66858183881855	942
1719	53.81587302255505	10065.759957068132	421
1720	-19.110119203130438	10028.975586876595	401
1721	318.3414707876524	130.75657435744753	854
1722	309.6807773353474	116.23300785187584	990
1723	308.1056967703489	111.6655718384916	995
1724	-18.362373637983282	10048.159897957292	404
1725	310.8381937790798	117.66230991920477	971
1726	316.43331108264726	129.83083589051972	859
1727	94.6308347949277	10082.020085882536	527
1728	318.69810654632323	128.42966622878785	876
1729	100.42097556538863	10078.487468816229	635
1730	-40.854295042589975	10024.098974994393	221
1731	43.57980467794485	10046.468569585722	701
1732	-13.359344411425852	10029.194216662554	347
1733	317.5808207829091	127.90384145653637	890
1734	314.80242918770244	120.16071613748774	933
1735	313.77583509705113	127.38050394344353	932
1736	315.8765426346803	128.7507225892047	876
1737	315.84822202367894	131.33202408703733	855
1738	82.23040087530984	10076.859863555328	512
1739	121.39777838048127	10083.950572998614	715
1740	318.07163684521356	129.18866143293116	878
1741	318.2572071626738	129.63693257513805	867
1742	311.13737097453736	118.04931426507224	980
1743	318.0938919924847	129.00369576432487	876
1744	313.4002824014701	118.8767623274407	920
1745	317.26895143162966	128.5014441510137	880
1746	313.81476259215873	127.75549524588536	889
1747	133.90914151173257	10099.148613747395	788
1748	-17.091633599781446	10031.94513952344	283
1749	316.3480723210797	127.25422440483332	877
1750	318.867503930193	134.42220847084485	829
1751	316.2783957098191	126.92002257997108	872
1752	188.0658806081541	10117.985660853736	820
1753	322.4701335481459	139.84543198605374	805
1754	79.64522916993403	10066.097253495025	576
1755	310.8712144534713	114.1465448018704	1053
1756	-41.25156787846056	10023.553552401232	205
1757	314.45390400788966	122.22341323729097	934
1758	313.0137604914143	122.56891168785596	933
1759	312.88264949849855	124.12166659217456	945
1760	320.6220740291326	141.58094648703386	819
1761	317.97796663610666	128.22333222482914	896
1762	313.4462347857684	124.05801470902964	935
1763	313.99937907356133	127.85484989073275	885
1764	316.9773376739592	128.11031724312372	904
1765	155.93993051463838	10101.844746066427	763
1766	310.22668628970905	114.86127556758333	996
1767	310.6067711935378	113.88665000817677	996
1768	-1.240900003241336	10041.539936152643	348
1769	317.74755057584116	130.65454924172286	859
1770	312.9418290077426	123.97888905377977	919
1771	310.3617513352697	129.09833553024478	838
1772	317.21570995583284	131.5923100525801	866
1773	315.1342851548431	129.60263788481947	884
1774	317.2919494320463	137.4983445513829	817
1775	315.87741576919314	131.00170101392945	861
1776	-31.914295232926065	10026.275840662804	246
1777	3.6692751377138535	10040.262906212043	327
1778	314.4988074783817	127.69611209364605	891
1779	314.32082181945447	118.53454617647299	931
1780	105.58636542520813	10082.115033483797	595
1781	318.7867431076411	132.71488917534862	848
1782	317.99888517581707	129.12398198074183	867
1783	314.96185804924966	122.07547944207523	904
1784	161.97766087525525	10107.478354332541	724
1785	317.1225937446543	128.45260455976822	865
1786	318.2096106258784	133.47911720637097	841
1787	130.0192014450761	10084.355322275058	752
1788	-35.45411511526501	10022.053714849137	246
1789	316.54621128284913	126.10833036613485	893
1790	316.867113159322	127.39345095851344	889
1791	21.42668751304008	10045.157026390627	425
1792	314.63990172609186	128.03258210537632	864
1793	315.5664580702648	125.54471406373119	894
1794	165.56401039711642	10113.611865617591	711
1795	152.05632752260013	10103.14602714226	695
1796	316.5512750282932	123.10042115232575	908
1797	318.1656623263955	126.35789486903607	884
1798	311.5244194524863	117.43302203187658	950
1799	314.72331172214945	118.23549373488234	948
1800	4.642509636312852	10036.225126350608	410
1801	314.23418427630844	119.43350785823118	940
1802	-5.527542472716306	10031.464637110055	355
1803	319.57549489545755	133.31570543786404	840
1804	315.6348663790954	127.82837330632074	865
1805	316.6783671290128	127.37049280044494	867
1806	113.7476525364576	10089.901050102537	610
1807	313.38426607254735	122.36306480706776	930
1808	14.330223549136974	10043.016707942023	383
1809	316.8818425834098	127.66221462706639	877
1810	314.72008119365944	119.59988385229815	963
1811	60.37147523273188	10065.163854383325	474
1812	312.19895260357794	117.35695401592034	949
1813	318.2186830052312	131.18818527242377	858
1814	308.01616893022674	112.02796980810966	1025
1815	315.4558323508042	125.74573042670546	905
1816	316.3195526068242	127.0176422059759	898
1817	316.0594043800937	127.32260404621722	877
1818	315.2438648847303	122.50316184949098	903
1819	314.742778825572	125.3201349962707	923
1820	310.01416573326725	116.41662033994763	980
1821	319.02995116010555	132.99271570707484	843
1822	314.49322307783353	124.3165141840781	918
1823	-31.29546486344431	10028.374200777369	236
1824	317.88888926820596	129.17752339966978	886
1825	78.38512057746448	10072.140186580878	537
1826	159.3936216601125	10101.915696715976	806
1827	56.23514113295553	10062.741572419354	455
1828	317.07728074857073	130.79501708445443	855
1829	314.9899170894315	129.2760674587723	877
1830	314.13229484396913	127.00451718135174	901
1831	93.8858299686635	10074.738142262499	635
1832	-44.586799417341894	10020.551884294196	221
1833	16.068327291176715	10041.87639826779	400
1834	313.8062020873351	132.58670213072867	889
1835	316.8386505084379	133.60628415892023	844
1836	315.53012030026576	126.89753007920481	904
1837	316.04315566865495	125.85402965653219	898
1838	317.8728805246157	133.1229119166677	857
1839	315.3230520892772	120.31796356476286	925
1840	106.6420150079	10083.390293783094	601
1841	317.3899409919901	129.29945821948502	863
1842	316.5059837667227	132.20079662915558	887
1843	145.3107871792833	10096.555766967342	708
1844	318.4719426583569	129.3132899266027	868
1845	5.042735199184605	10039.077165779534	349
1846	91.42408898009128	10074.905229783455	585
1847	315.61549368443116	122.24088078705387	928
1848	315.0437998057892	125.07735701578059	918
1849	314.9085206754736	124.35965348772514	901
1850	314.2764206166165	128.0080301522921	883
1851	317.43763379215534	131.93208995480117	855
1852	-56.36343776346538	10016.33708571269	188
1853	320.2573782597463	138.39163920991214	821
1854	315.83448576938844	124.61961839123147	890
1855	317.50749951987706	137.55039706255383	810
1856	316.9888959371219	131.1727321811179	847
1857	319.9127211611574	139.69239174398817	800
1858	316.9107295476186	134.08378406847126	847
1859	317.6971912115731	133.3355226484727	843
1860	314.965640533093	135.63123201710889	817
1861	315.55487737198536	125.3443170062187	910
1862	316.11968153636246	126.10343362806782	887
1863	316.6629792303252	129.12818572704646	859
1864	320.39818245029966	141.3509765751721	797
1865	317.862107647896	141.527022270059	813
1866	316.47930153533656	127.60292577453905	875
1867	318.95075462242227	137.80274824925468	819
1868	291.06274600026006	143.11564827771394	1208
1869	48.84483388495903	10064.421798495223	413
1870	316.5318813153185	123.7159313078264	926
1871	126.57474805054886	10095.223692720676	616
1872	317.90637061881563	135.06223628849438	848
1873	313.7848733928896	123.96486226451513	927
1874	311.4934065746581	119.92396340144082	929
1875	315.88755493337334	128.17003185038658	872
1876	312.5325649684725	128.5845411510042	877
1877	313.23616295852224	121.2867934051205	909
1878	197.54297571627313	10114.526737344308	906
1879	319.7372745592432	132.7329673047733	853
1880	-44.219801869866316	10022.590570696277	230
1881	317.3457117524477	129.71280986961364	859
1882	314.52164947431044	124.56452482334639	909
1883	314.0067245130612	122.67190980818475	912
1884	311.9293671884792	118.5076300520139	958
1885	47.74849084515242	10058.37191368936	448
1886	314.10908771728555	123.9851769368617	896
1887	315.3213046256605	128.58784295321166	896
1888	78.43957654588743	10075.75549227349	495
1889	316.42351315234424	126.03855796585056	888
1890	318.15867555446835	132.5078768343439	852
1891	318.9301927183203	135.1199565407881	828
1892	315.64749001171396	124.09201462001866	895
1893	313.77820883807055	122.54125613053738	914
1894	311.6373282751827	122.14944301039161	935
1895	316.494515277762	127.50669247992178	884
1896	320.5896977577906	138.15971993530326	816
1897	318.3211628852003	132.06891200589223	840
1898	316.03874155920477	127.33023677191042	877
1899	315.7703649795533	131.67006784651952	829
1900	319.40868868198794	135.45203101489165	823
1901	314.1467110317948	124.29770861841625	932
1902	319.13480095966287	132.00871375097466	855
1903	196.32043150552067	10125.196308237159	793
